review_text,review_rating,bert_sentiment_label,rating_label
So so happy with this so worth the moeny,5,Positive,Positive
"We bought this to save lumbering home large bottles from the supermarket. We decanted this into an existing container and you could tell straight away it was not as concentrated as the one we normally buy. Despite filling the conditioner compartment in the washing machine our towels were not as soft. Unlike others, the ones we bought did have manufacturers labels on them.",3,Neutral,Neutral
We always use comfort,5,Positive,Positive
"How do I know that this is actually comfort pure fabric conditioner? No labels whatsoever! Very unprofessional, won't be buying again as this could be anything!",1,Negative,Negative
Seemed to have some product missing out the bottle.,1,Neutral,Negative
So so happy with this so worth the moeny,5,Positive,Positive
Smells divine ! Will definitely recommend !,5,Positive,Positive
"We bought this to save lumbering home large bottles from the supermarket. We decanted this into an existing container and you could tell straight away it was not as concentrated as the one we normally buy. Despite filling the conditioner compartment in the washing machine our towels were not as soft. Unlike others, the ones we bought did have manufacturers labels on them.",3,Neutral,Neutral
"How do I know that this is actually comfort pure fabric conditioner? No labels whatsoever! Very unprofessional, won't be buying again as this could be anything!",1,Negative,Negative
We always use comfort,5,Positive,Positive
Seemed to have some product missing out the bottle.,1,Neutral,Negative
Does the job,3,Positive,Neutral
The family loved this! The marshmallow is particularly good in it,5,Positive,Positive
The ice cream was smooth but very indulgent. The marshmallow was mostly in the bottom half of the pot and didn't really add much in terms of flavour or texture. I would buy it again as an occasional treat.,4,Neutral,Positive
"The whole family really enjoyed this ice cream. It was a really lovely texture with plenty of chocolate fish. It may be a little sweet for some, but we really liked it!",5,Positive,Positive
"This ice cream is nice, has different textures within and isnt as chocolatey as it looks, it is a little expensive for what it is but its nice as a treat. My favourite bit was the marshmallow bits within the ice cream.",4,Positive,Positive
"A lovely ice cream, nice chunks of chocolate and a lovely flavour. Its difficult not to eat the entire tub!",5,Positive,Positive
I usually buy the Mr Muscle one. Ill go back to doing so.,2,Neutral,Negative
"Great product, I used this for the first time after a bath and shaving my legs. The lotion wasn't greasy and left my legs smelling and feeling Fab. I can't wait to take this on holiday with me and hydrate my skin after a day in the sun. [This review was collected as part of a promotion.]",5,Positive,Positive
"Winter is really taking its toll on my skin and this moisturiser has been wonderful. It soaks in fast, isn't greasy at all and has a really refreshing aloe scent as well. It does everything I need to and does it well. It's water based so probably not best for oily skin, but on my normal to dry it's doing great. I'm pretty sensitive too but this hasn't caused any problems. However, it also contains Palm Oil. Now, palm oil is a brilliant ingredient and does a lot of wonderful things. But at the moment, it's rarely ethically sourced and that's my only issue with this product. Unilever are a big big player and need to address this issue. [This review was collected as part of a promotion.]",4,Positive,Positive
I have tried this product and was totally impressed with how soft it left my skin. Its refreshing to the touch as well as to smell. I suffer from dry skin and this has made such a difference. I will be using this product all the time from now on. [This review was collected as part of a promotion.],5,Positive,Positive
Decidedly smaller than a normal Magnums and the raspberry Newsweek the two layers of chocolate is too sweet and too much quantity.,3,Negative,Neutral
Gentle with a lovely lather. Not so keen on this fragrance but would try others in this range.,4,Positive,Positive
"Many thanks to Ocado for this free trial product, which I got my husband to test out. It is a big bottle which should last quite a long time. Because it’s a gel rather than a liquid this means it is easier to deal with. The fragrance is quite subtle but is definitely recognisable as cedarwood which is quite popular in men’s bathing products.",4,Positive,Positive
I wouldnt normally choose chocolate ice cream and my husband isnt a fan either however he was quite taken with this and I think the tub will disappear quickly!,4,Neutral,Positive
"I received a tub of this to try. We had it for dessert after Sunday lunch and one tub was sufficient for all 4 of us. The children both loved it of course (and gave it a million stars out of 5) and particularly enjoyed counting how many chocolate fish they found. I thought it was a really nice chocolate ice cream with plenty of chocolate fish - much more than I expected - but didnt really think there was a lot of caramel or marshmallow content, which was a shame. I would, however, buy this product again.",5,Neutral,Positive
"If you want a sweet rich chocolate ice cream, this will hit the spot.",5,Positive,Positive
"Bought these thinking they were the ordinary simple cleansing wipes as the packaging is the same. Even as exfoliating wipes, do not find them good. They are quite dry (the actual wipes are dry - i don't mean they leave my skin dry!) Not a good product.",1,Negative,Negative
"I have MS and my skin can get burnt fron bladder weakness, using the oil gel keeps my skin protected better than any other product plus it smells nice.",5,Positive,Positive
"Very good product, excellent for every day use.",5,Positive,Positive
"This shower gel smells very nice and is quite thick, not runny like some other gels. I would definitely buy this again.",5,Positive,Positive
"Great product, very concentrated and good lingering fragrance. The bonus is the bottle is made from 100 percent recycled plastic.",4,Positive,Positive
